"ENSMUSG00000078894.3"	"2210418O10Rik"
"ENSMUSG00000086367.1"	"Gm6182"
"ENSMUSG00000078893.3"	"Gm2004"
"ENSMUSG00000085103.2"	"Gm16357"
"ENSMUSG00000078891.3"	"Gm11008"
"ENSMUSG00000078890.3"	"Gm11007"
"ENSMUSG00000084852.1"	"Gm16359"
"ENSMUSG00000090221.2"	"Gm4245"
"ENSMUSG00000078888.3"	"Gm2007"
"ENSMUSG00000085366.1"	"Gm16358"
"ENSMUSG00000078889.4"	"Gm14288"
"ENSMUSG00000083481.2"	"Rps8-ps2"
"ENSMUSG00000086941.1"	"Gm2020"
"ENSMUSG00000078887.3"	"Gm6710"
"ENSMUSG00000085288.1"	"Gm16356"
"ENSMUSG00000089756.2"	"Gm8898"
"ENSMUSG00000078886.5"	"Gm2026"
"ENSMUSG00000080856.1"	"Gm14433"
"ENSMUSG00000087665.1"	"Gm16361"
"ENSMUSG00000078885.3"	"Gm14432"
"ENSMUSG00000078884.3"	"Gm14436"
"ENSMUSG00000085518.1"	"Gm16360"
"ENSMUSG00000078883.4"	"Gm14430"
"ENSMUSG00000078882.4"	"Gm14431"
"ENSMUSG00000078881.4"	"Gm14434"
"ENSMUSG00000086489.1"	"Gm16362"
"ENSMUSG00000089951.2"	"Gm14435"
"ENSMUSG00000082290.1"	"Gm14307"
"ENSMUSG00000078880.4"	"Gm14308"
"ENSMUSG00000078879.4"	"Gm14306"
"ENSMUSG00000078878.3"	"Gm14305"
"ENSMUSG00000081003.1"	"Gm14301"
"ENSMUSG00000081599.1"	"Gm14390"
"ENSMUSG00000078877.4"	"Gm14295"
"ENSMUSG00000078876.4"	"Gm14408"
"ENSMUSG00000083170.1"	"Gm14405"
"ENSMUSG00000074527.5"	"Gm14296"
"ENSMUSG00000091574.1"	"Gm14296"
"ENSMUSG00000081326.1"	"Gm14417"
"ENSMUSG00000078875.3"	"Gm14419"
"ENSMUSG00000083317.1"	"Gm14402"
"ENSMUSG00000083111.1"	"Gm14421"
"ENSMUSG00000078872.3"	"Gm14401"
"ENSMUSG00000082023.3"	"Gm14407"
"ENSMUSG00000082377.1"	"Gm14415"
"ENSMUSG00000082765.1"	"Gm14411"
"ENSMUSG00000082724.2"	"Gm14416"
"ENSMUSG00000081590.1"	"Gm14413"
"ENSMUSG00000078870.3"	"Gm14410"
"ENSMUSG00000083817.1"	"Gm14400"
"ENSMUSG00000078869.2"	"Gm14409"
"ENSMUSG00000078868.3"	"Gm14412"
"ENSMUSG00000078867.3"	"Gm14418"
"ENSMUSG00000082343.1"	"Gm14404"
"ENSMUSG00000083619.2"	"Gm14414"
"ENSMUSG00000078866.3"	"Gm14420"
"ENSMUSG00000067480.6"	"Gm14403"
"ENSMUSG00000085513.1"	"Gm16363"
"ENSMUSG00000078865.2"	"Gm14406"
"ENSMUSG00000080709.1"	"Gm14324"
"ENSMUSG00000078864.3"	"Gm14322"
"ENSMUSG00000078863.3"	"Gm14325"
"ENSMUSG00000081574.1"	"Gm14429"
"ENSMUSG00000082901.1"	"Gm14323"
"ENSMUSG00000074521.3"	"Gm14327"
"ENSMUSG00000074529.4"	"C330013J21Rik"
"ENSMUSG00000078862.3"	"Gm14326"
"ENSMUSG00000083702.1"	"Gm14428"
"ENSMUSG00000074519.4"	"Etohi1"
"ENSMUSG00000090944.1"	"Gm17513"
"ENSMUSG00000078861.2"	"Zfp931"
"ENSMUSG00000027525.10"	"Phactr3"
"ENSMUSG00000060445.5"	"Sycp2"
"ENSMUSG00000049999.4"	"Ppp1r3d"
"ENSMUSG00000070476.4"	"9030418K01Rik"
"ENSMUSG00000039155.8"	"Cdh26"
"ENSMUSG00000082215.1"	"Gm14314"
"ENSMUSG00000061897.5"	"Gm14292"
"ENSMUSG00000081481.1"	"Gm14293"
"ENSMUSG00000081882.1"	"Gm14294"
"ENSMUSG00000039138.1"	"4930591A17Rik"
"ENSMUSG00000000305.6"	"Cdh4"
"ENSMUSG00000083410.1"	"Gm14300"
"ENSMUSG00000074518.1"	"Gm10711"
"ENSMUSG00000039117.9"	"Taf4a"
"ENSMUSG00000085704.1"	"4921531C22Rik"
"ENSMUSG00000080507.1"	"AL663067.1"
"ENSMUSG00000082850.1"	"Gm14299"
"ENSMUSG00000039108.7"	"Lsm14b"
"ENSMUSG00000027566.8"	"Psma7"
"ENSMUSG00000039086.9"	"Ss18l1"
"ENSMUSG00000039069.10"	"Gtpbp5"
"ENSMUSG00000039059.4"	"Hrh3"
"ENSMUSG00000090589.1"	"Gm17180"
"ENSMUSG00000039050.8"	"Osbpl2"
"ENSMUSG00000039041.9"	"Adrm1"
"ENSMUSG00000015647.8"	"Lama5"
"ENSMUSG00000039001.6"	"Rps21"
"ENSMUSG00000092827.1"	"AL663027.1"
"ENSMUSG00000038990.8"	"Cables2"
"ENSMUSG00000038980.1"	"BC066135"
"ENSMUSG00000015627.4"	"Gata5"
"ENSMUSG00000056061.3"	"Gm14318"
"ENSMUSG00000084843.1"	"B230312C02Rik"
"ENSMUSG00000070144.1"	"Mir1a-1"
"ENSMUSG00000065460.1"	"Mir133a-2"
"ENSMUSG00000038963.9"	"Slco4a1"
"ENSMUSG00000027568.3"	"Ntsr1"
"ENSMUSG00000027569.9"	"1600027N09Rik"
"ENSMUSG00000049401.9"	"Ogfr"
"ENSMUSG00000027570.8"	"Col9a3"
"ENSMUSG00000038932.12"	"Tcfl5"
"ENSMUSG00000038914.9"	"Dido1"
"ENSMUSG00000064422.1"	"U6"
"ENSMUSG00000027573.5"	"2310003C23Rik"
"ENSMUSG00000023393.9"	"Slc17a9"
"ENSMUSG00000087550.1"	"Gm14343"
"ENSMUSG00000045493.3"	"Bhlhe23"
"ENSMUSG00000074507.6"	"Gm14340"
"ENSMUSG00000086166.1"	"Gm14342"
"ENSMUSG00000085428.1"	"Gm14344"
"ENSMUSG00000088334.1"	"HAR1F"
"ENSMUSG00000085728.1"	"Gm14339"
"ENSMUSG00000065454.1"	"Mir124a-3"
"ENSMUSG00000038848.8"	"Ythdf1"
"ENSMUSG00000038840.7"	"Birc7"
"ENSMUSG00000027574.9"	"Nkain4"
"ENSMUSG00000087293.1"	"Gm14341"
"ENSMUSG00000027575.10"	"Arfgap1"
"ENSMUSG00000070461.2"	"9230112E08Rik"
"ENSMUSG00000016356.10"	"Col20a1"
"ENSMUSG00000027577.8"	"Chrna4"
"ENSMUSG00000016346.11"	"Kcnq2"
"ENSMUSG00000016349.9"	"Eef1a2"
"ENSMUSG00000084696.1"	"U6"
"ENSMUSG00000016344.8"	"Ppdpf"
"ENSMUSG00000038751.5"	"Ptk6"
"ENSMUSG00000027579.5"	"Srms"
"ENSMUSG00000083993.1"	"Gm14398"
"ENSMUSG00000047841.7"	"BC051628"
"ENSMUSG00000027580.10"	"BC006779"
"ENSMUSG00000038705.7"	"Gmeb2"
"ENSMUSG00000084033.2"	"Gm14447"
"ENSMUSG00000027581.11"	"Stmn3"
"ENSMUSG00000038685.10"	"Rtel1"
"ENSMUSG00000038671.7"	"Arfrp1"
"ENSMUSG00000027582.10"	"Zgpat"
"ENSMUSG00000090077.1"	"Lime1"
"ENSMUSG00000085028.1"	"Slc2a4rg-ps"
"ENSMUSG00000027583.6"	"Zbtb46"
"ENSMUSG00000089612.1"	"U6"
"ENSMUSG00000055882.8"	"Abhd16b"
"ENSMUSG00000000827.10"	"Tpd52l2"
"ENSMUSG00000088378.1"	"U1"
"ENSMUSG00000000826.10"	"Dnajc5"
"ENSMUSG00000089917.1"	"Uckl1"
"ENSMUSG00000010492.10"	"Gm16119"
"ENSMUSG00000000823.9"	"Znf512b"
"ENSMUSG00000002455.8"	"Prpf6"
"ENSMUSG00000038605.8"	"Samd10"
"ENSMUSG00000077518.1"	"U6"
"ENSMUSG00000046470.5"	"Sox18"
"ENSMUSG00000059540.8"	"Tcea2"
"ENSMUSG00000002458.7"	"Rgs19"
"ENSMUSG00000045794.3"	"4930526D03Rik"
"ENSMUSG00000027584.7"	"Oprl1"
"ENSMUSG00000082786.1"	"Gm14489"
"ENSMUSG00000010505.7"	"Myt1"
"ENSMUSG00000027589.8"	"Pcmtd2"
"ENSMUSG00000038628.8"	"Polr3k"
"ENSMUSG00000083397.1"	"Gm5466"
"ENSMUSG00000053277.6"	"Gm14496"
"ENSMUSG00000017688.8"	"Hnf4g"
"ENSMUSG00000077829.1"	"AC107454.1"
"ENSMUSG00000069125.1"	"Rps24-ps2"
"ENSMUSG00000091223.1"	"Gm8775"
"ENSMUSG00000092742.1"	"AC167016.1"
"ENSMUSG00000077912.1"	"n-R5s194"
"ENSMUSG00000077995.1"	"AC122735.1"
"ENSMUSG00000089287.1"	"SNORA38"
"ENSMUSG00000091773.1"	"Gm17308"
"ENSMUSG00000086224.1"	"2700069I18Rik"
"ENSMUSG00000074728.3"	"Gm10748"
"ENSMUSG00000025255.9"	"Zfhx4"
"ENSMUSG00000040374.7"	"Pxmp3"
"ENSMUSG00000077066.1"	"AC124080.1"
"ENSMUSG00000069118.2"	"1700008P02Rik"
"ENSMUSG00000089220.1"	"SNORA17"
"ENSMUSG00000027499.7"	"Pkia"
"ENSMUSG00000088484.1"	"SNORA17"
"ENSMUSG00000043542.6"	"Fam164a"
"ENSMUSG00000040329.8"	"Il7"
"ENSMUSG00000086143.1"	"Gm16685"
"ENSMUSG00000049442.4"	"Gm7103"
"ENSMUSG00000065203.1"	"U6"
"ENSMUSG00000027500.8"	"Stmn2"
"ENSMUSG00000040289.3"	"Hey1"
"ENSMUSG00000088094.1"	"SNORA17"
"ENSMUSG00000040269.5"	"Mrps28"
"ENSMUSG00000081594.1"	"Gm15467"
"ENSMUSG00000081657.1"	"Gm15466"
"ENSMUSG00000027506.9"	"Tpd52"
"ENSMUSG00000069114.7"	"Zbtb10"
"ENSMUSG00000088229.1"	"7SK"
"ENSMUSG00000085362.1"	"C030034L19Rik"
"ENSMUSG00000040209.7"	"Zfp704"
"ENSMUSG00000027508.9"	"Pag1"
"ENSMUSG00000089794.1"	"Gm16337"
"ENSMUSG00000088004.1"	"5S_rRNA"
"ENSMUSG00000027533.9"	"Fabp5"
"ENSMUSG00000049230.7"	"Gm9833"
"ENSMUSG00000052468.6"	"Pmp2"
"ENSMUSG00000027528.7"	"Fabp9"
"ENSMUSG00000062515.2"	"Fabp4"
"ENSMUSG00000027530.8"	"Fabp12"
"ENSMUSG00000027531.10"	"Impa1"
"ENSMUSG00000058921.3"	"Slc10a5"
"ENSMUSG00000039795.6"	"Zfand1"
"ENSMUSG00000027536.5"	"Chmp4c"
"ENSMUSG00000027534.9"	"Snx16"
"ENSMUSG00000087858.1"	"SNORA17"
"ENSMUSG00000069106.2"	"Gm8910"
"ENSMUSG00000093022.1"	"AC127294.1"
"ENSMUSG00000045699.2"	"Gm8935"
"ENSMUSG00000078587.2"	"Gm2464"
"ENSMUSG00000039717.8"	"Ralyl"
"ENSMUSG00000088546.1"	"7SK"
"ENSMUSG00000084684.1"	"7SK"
"ENSMUSG00000089231.1"	"SNORA17"
"ENSMUSG00000088540.1"	"U7"
"ENSMUSG00000039710.8"	"Slc7a12"
"ENSMUSG00000027550.7"	"Lrrcc1"
"ENSMUSG00000090300.1"	"Gm17119"
"ENSMUSG00000027552.7"	"E2f5"
"ENSMUSG00000078784.2"	"1810022K09Rik"
"ENSMUSG00000027555.8"	"Car13"
"ENSMUSG00000084092.1"	"Gm5843"
"ENSMUSG00000027556.8"	"Car1"
"ENSMUSG00000027559.4"	"Car3"
"ENSMUSG00000027562.7"	"Car2"
"ENSMUSG00000078783.1"	"Gm9733"
"ENSMUSG00000044138.7"	"Sirpb1a"
"ENSMUSG00000078781.2"	"Sirpb1b"
"ENSMUSG00000074677.5"	"Sirpb1c"
"ENSMUSG00000078780.2"	"Gm5150"
"ENSMUSG00000076975.1"	"AC098884.1"
"ENSMUSG00000088874.1"	"RNaseP_nuc"
"ENSMUSG00000047213.7"	"Ythdf3"
"ENSMUSG00000088644.1"	"U6"
"ENSMUSG00000088541.1"	"SNORA48"
"ENSMUSG00000074674.2"	"Gm10742"
"ENSMUSG00000093073.1"	"AC124807.1"
"ENSMUSG00000087893.1"	"U6atac"
"ENSMUSG00000027564.3"	"Cypt12"
"ENSMUSG00000082896.1"	"Gm5844"
"ENSMUSG00000025128.6"	"Bhlhe22"
"ENSMUSG00000039519.6"	"Cyp7b1"
"ENSMUSG00000064594.1"	"U1"
"ENSMUSG00000040217.6"	"Gm6369"
"ENSMUSG00000027599.8"	"Armc1"
"ENSMUSG00000027601.7"	"Mtfr1"
"ENSMUSG00000069094.6"	"Pde7a"
"ENSMUSG00000087108.1"	"Gm16093"
"ENSMUSG00000089149.1"	"7SK"
"ENSMUSG00000027606.6"	"Dnajc5b"
"ENSMUSG00000065175.1"	"U1"
"ENSMUSG00000084339.1"	"Gm6141"
"ENSMUSG00000082766.1"	"1700064H15Rik"
"ENSMUSG00000060913.5"	"Trim55"
"ENSMUSG00000049796.4"	"Crh"
"ENSMUSG00000048106.4"	"4632415L05Rik"
"ENSMUSG00000003617.10"	"Cp"
"ENSMUSG00000027615.7"	"Hps3"
"ENSMUSG00000078774.1"	"Hps3"
"ENSMUSG00000002428.6"	"Hltf"
"ENSMUSG00000019528.9"	"Gyg"
"ENSMUSG00000001865.1"	"Cpa3"
"ENSMUSG00000011463.5"	"Cpb1"
"ENSMUSG00000054988.8"	"Agtr1b"
"ENSMUSG00000039617.6"	"Gm7488"
"ENSMUSG00000027630.8"	"Tbl1xr1"
"ENSMUSG00000087775.1"	"RNaseP_nuc"
"ENSMUSG00000088846.1"	"SNORA17"
"ENSMUSG00000080481.1"	"AC138200.1"
"ENSMUSG00000057036.5"	"Gm7536"
"ENSMUSG00000070227.1"	"U6"
"ENSMUSG00000088115.1"	"7SK"
"ENSMUSG00000069083.2"	"Gm10259"
"ENSMUSG00000063887.6"	"Nlgn1"
"ENSMUSG00000087945.1"	"5S_rRNA"
"ENSMUSG00000074664.2"	"A830092H15Rik"
"ENSMUSG00000080368.1"	"AC107456.1"
"ENSMUSG00000039335.5"	"Spata16"
"ENSMUSG00000027699.9"	"Ect2"
"ENSMUSG00000087742.1"	"SNORA17"
"ENSMUSG00000086956.1"	"1700125G22Rik"
"ENSMUSG00000027698.8"	"Nceh1"
"ENSMUSG00000039304.5"	"Tnfsf10"
"ENSMUSG00000051136.1"	"Ghsr"
"ENSMUSG00000039286.6"	"Fndc3b"
"ENSMUSG00000092695.1"	"AC118696.1"
"ENSMUSG00000043164.3"	"Tmem212"
"ENSMUSG00000088772.1"	"SNORA81"
"ENSMUSG00000027695.9"	"Pld1"
"ENSMUSG00000027692.9"	"Tnik"
"ENSMUSG00000092990.1"	"AC114825.1"
"ENSMUSG00000027690.7"	"Slc2a2"
"ENSMUSG00000091329.1"	"1700112D23Rik"
"ENSMUSG00000080638.1"	"AC122490.1"
"ENSMUSG00000070522.2"	"Gm6505"
"ENSMUSG00000050192.7"	"Eif5a2"
"ENSMUSG00000090783.1"	"Gm17485"
"ENSMUSG00000039221.5"	"Rpl22l1"
"ENSMUSG00000074655.1"	"Gm1527"
"ENSMUSG00000063600.7"	"Egfem1"
"ENSMUSG00000076120.1"	"Mir551b"
"ENSMUSG00000027684.9"	"Mecom"
"ENSMUSG00000085702.2"	"Gm16722"
"ENSMUSG00000069074.2"	"Gm10258"
"ENSMUSG00000065361.1"	"Telomerase-vert"
"ENSMUSG00000037737.6"	"Arpm1"
"ENSMUSG00000037730.7"	"Mynn"
"ENSMUSG00000027702.7"	"Lrrc34"
"ENSMUSG00000027703.9"	"Lrriq4"
"ENSMUSG00000074653.4"	"Lrrc31"
"ENSMUSG00000086189.1"	"Gm15462"
"ENSMUSG00000051860.6"	"Samd7"
"ENSMUSG00000027706.7"	"Sec62"
"ENSMUSG00000037661.8"	"Gpr160"
"ENSMUSG00000037652.8"	"Phc3"
"ENSMUSG00000037643.8"	"Prkci"
"ENSMUSG00000027660.9"	"Skil"
"ENSMUSG00000037625.6"	"Cldn11"
"ENSMUSG00000069072.3"	"Slc7a14"
"ENSMUSG00000085953.1"	"Gm15496"
"ENSMUSG00000037610.8"	"Kcnmb2"
"ENSMUSG00000027663.6"	"Zmat3"
"ENSMUSG00000049507.2"	"4930429B21Rik"
"ENSMUSG00000027665.7"	"Pik3ca"
"ENSMUSG00000091091.1"	"Kcnmb3"
"ENSMUSG00000027667.8"	"Zfp639"
"ENSMUSG00000027668.7"	"Mfn1"
"ENSMUSG00000027669.6"	"Gnb4"
"ENSMUSG00000027671.8"	"Actl6a"
"ENSMUSG00000037531.7"	"Mrpl47"
"ENSMUSG00000027673.6"	"Ndufb5"
"ENSMUSG00000056900.7"	"Usp13"
"ENSMUSG00000081883.2"	"Gm15574"
"ENSMUSG00000027674.9"	"Pex5l"
"ENSMUSG00000084665.1"	"U4"
"ENSMUSG00000087625.1"	"4930419G24Rik"
"ENSMUSG00000088260.1"	"SNORA48"
"ENSMUSG00000027677.10"	"Ttc14"
"ENSMUSG00000027676.5"	"Ccdc39"
"ENSMUSG00000077559.1"	"SNORA17"
"ENSMUSG00000044434.1"	"Gm9791"
"ENSMUSG00000027680.8"	"Fxr1"
"ENSMUSG00000027679.7"	"Dnajc19"
"ENSMUSG00000090828.2"	"Sox2ot"
"ENSMUSG00000092249.1"	"Gm5708"
"ENSMUSG00000092196.1"	"Gm20446"
"ENSMUSG00000092355.1"	"Gm20514"
"ENSMUSG00000092242.1"	"Gm20515"
"ENSMUSG00000093307.1"	"AC137708.1"
"ENSMUSG00000084530.1"	"Mir1897"
"ENSMUSG00000074637.3"	"Sox2"
"ENSMUSG00000064834.1"	"U6"
"ENSMUSG00000037400.10"	"Atp11b"
"ENSMUSG00000027708.7"	"Dcun1d1"
"ENSMUSG00000085655.1"	"Gm15952"
"ENSMUSG00000027709.3"	"Mccc1"
"ENSMUSG00000086392.3"	"A330050B17Rik"
"ENSMUSG00000047696.9"	"Ccdc144b"
"ENSMUSG00000027710.8"	"Acad9"
"ENSMUSG00000033883.6"	"D3Ertd254e"
"ENSMUSG00000058400.7"	"Qrfpr"
"ENSMUSG00000027712.8"	"Anxa5"
"ENSMUSG00000027713.5"	"1810062G17Rik"
"ENSMUSG00000085320.1"	"Gm11548"
"ENSMUSG00000085007.1"	"Gm11549"
"ENSMUSG00000083388.1"	"Gm11550"
"ENSMUSG00000027714.5"	"Exosc9"
"ENSMUSG00000027715.3"	"Ccna2"
"ENSMUSG00000037325.4"	"Bbs7"
"ENSMUSG00000027716.6"	"Trpc3"
"ENSMUSG00000082548.1"	"Gm12377"
"ENSMUSG00000084027.1"	"Gm12376"
"ENSMUSG00000037270.10"	"4932438A13Rik"
"ENSMUSG00000086090.1"	"Gm12531"
"ENSMUSG00000027719.8"	"Adad1"
"ENSMUSG00000081705.1"	"Gm12582"
"ENSMUSG00000082878.1"	"Gm12583"
"ENSMUSG00000083857.1"	"Gm12584"
"ENSMUSG00000027720.6"	"Il2"
"ENSMUSG00000084754.1"	"Gm12532"
"ENSMUSG00000081634.1"	"Gm13621"
"ENSMUSG00000083575.1"	"Gm12533"
"ENSMUSG00000027718.2"	"Il21"
"ENSMUSG00000086517.1"	"Gm12534"
"ENSMUSG00000076974.1"	"AL691478.1"
"ENSMUSG00000045031.11"	"Cetn4"
"ENSMUSG00000037225.6"	"Fgf2"
"ENSMUSG00000051444.9"	"Bbs12"
"ENSMUSG00000083353.1"	"Gm12540"
"ENSMUSG00000054779.5"	"Gm12541"
"ENSMUSG00000050174.9"	"Nudt6"
"ENSMUSG00000027722.8"	"Spata5"
"ENSMUSG00000083696.1"	"Gm12563"
"ENSMUSG00000080723.1"	"Gm12564"
"ENSMUSG00000081093.1"	"Gm12565"
"ENSMUSG00000085677.1"	"4930594O21Rik"
"ENSMUSG00000037211.5"	"Spry1"
"ENSMUSG00000058174.7"	"Gm5148"
"ENSMUSG00000063001.7"	"Gm15450"
"ENSMUSG00000089123.1"	"SNORA17"
"ENSMUSG00000087457.1"	"Gm7799"
"ENSMUSG00000077728.1"	"SNORA17"
"ENSMUSG00000064315.5"	"Rpl21-ps10"
"ENSMUSG00000092986.1"	"AC162799.1"
"ENSMUSG00000044864.10"	"Ankrd50"
"ENSMUSG00000076385.1"	"AC114901.1"
"ENSMUSG00000086181.1"	"C230034O21Rik"
"ENSMUSG00000046743.6"	"Fat4"
"ENSMUSG00000050533.1"	"Gm9845"
"ENSMUSG00000064825.1"	"n-R5s195"
"ENSMUSG00000065945.1"	"U1"
"ENSMUSG00000089520.1"	"SNORA17"
"ENSMUSG00000037884.3"	"1700017G19Rik"
"ENSMUSG00000092891.1"	"AC163023.1"
"ENSMUSG00000060798.4"	"Intu"
"ENSMUSG00000089932.1"	"Gm16114"
"ENSMUSG00000069041.6"	"Slc25a31"
"ENSMUSG00000025757.7"	"Hspa4l"
"ENSMUSG00000025758.5"	"Plk4"
"ENSMUSG00000025759.6"	"Mfsd8"
"ENSMUSG00000037818.9"	"3110057O12Rik"
"ENSMUSG00000074620.2"	"Gm10731"
"ENSMUSG00000087081.1"	"6430590A07Rik"
"ENSMUSG00000074619.2"	"1700034I23Rik"
"ENSMUSG00000093166.1"	"AC160757.1"
"ENSMUSG00000037814.8"	"Larp1b"
"ENSMUSG00000064927.1"	"U1"
"ENSMUSG00000025762.8"	"Larp1b"
"ENSMUSG00000049940.7"	"Pgrmc2"
"ENSMUSG00000078233.2"	"Gm16508"
"ENSMUSG00000089350.1"	"SNORD22"
"ENSMUSG00000091878.1"	"C430002E04Rik"
"ENSMUSG00000025764.8"	"Phf17"
"ENSMUSG00000059834.6"	"Sclt1"
"ENSMUSG00000025766.8"	"D3Ertd751e"
"ENSMUSG00000089251.1"	"7SK"
"ENSMUSG00000088535.1"	"U6"
"ENSMUSG00000086101.1"	"2610316D01Rik"
"ENSMUSG00000049100.8"	"Pcdh10"
"ENSMUSG00000064579.1"	"U1"
"ENSMUSG00000089584.1"	"U6"
"ENSMUSG00000077256.1"	"SNORA17"
"ENSMUSG00000090919.1"	"Pabpc4l"
"ENSMUSG00000072387.2"	"Gm10356"
"ENSMUSG00000088739.1"	"SNORA17"
"ENSMUSG00000037910.1"	"1700018B24Rik"
"ENSMUSG00000065018.1"	"U1"
"ENSMUSG00000084517.1"	"SNORA66"
"ENSMUSG00000065381.1"	"U6"
"ENSMUSG00000037892.8"	"Pcdh18"
"ENSMUSG00000027737.5"	"Slc7a11"
"ENSMUSG00000089150.1"	"U6atac"
"ENSMUSG00000089079.1"	"SNORA17"
"ENSMUSG00000023087.9"	"Ccrn4l"
"ENSMUSG00000037174.9"	"Elf2"
"ENSMUSG00000087440.1"	"4930577N17Rik"
"ENSMUSG00000077420.1"	"AC161183.1"
"ENSMUSG00000037161.7"	"4930583H14Rik"
"ENSMUSG00000037152.6"	"Ndufc1"
"ENSMUSG00000063273.6"	"Naa15"
"ENSMUSG00000027739.8"	"Rab33b"
"ENSMUSG00000037111.8"	"Setd7"
"ENSMUSG00000085462.2"	"5031434O11Rik"
"ENSMUSG00000074604.3"	"Mgst2"
"ENSMUSG00000061143.8"	"Maml3"
"ENSMUSG00000074603.2"	"Gm10729"
"ENSMUSG00000092769.1"	"AC116729.1"
"ENSMUSG00000065070.1"	"n-R5s196"
"ENSMUSG00000074602.3"	"Gm10728"
"ENSMUSG00000044167.5"	"Foxo1"
"ENSMUSG00000092405.1"	"RP24-337A16.1"
"ENSMUSG00000070490.3"	"Gm10293"
"ENSMUSG00000065926.1"	"U6"
"ENSMUSG00000027742.7"	"Cog6"
"ENSMUSG00000048332.7"	"Lhfp"
"ENSMUSG00000042997.7"	"Nhlrc3"
"ENSMUSG00000085174.1"	"Gm16206"
"ENSMUSG00000049504.10"	"2810046L04Rik"
"ENSMUSG00000027744.3"	"Stoml3"
"ENSMUSG00000087936.1"	"SNORA17"
"ENSMUSG00000037016.6"	"Frem2"
"ENSMUSG00000088653.1"	"U6"
"ENSMUSG00000078742.1"	"Gm10985"
"ENSMUSG00000074598.2"	"Ufm1"
"ENSMUSG00000027746.7"	"Ufm1"
"ENSMUSG00000027748.6"	"Trpc4"
"ENSMUSG00000027750.9"	"Postn"
"ENSMUSG00000069014.2"	"Gm5641"
"ENSMUSG00000090354.1"	"Gm17556"
"ENSMUSG00000027751.8"	"Fam48a"
"ENSMUSG00000027752.9"	"Exosc8"
"ENSMUSG00000036632.3"	"Alg5"
"ENSMUSG00000027796.2"	"Smad9"
"ENSMUSG00000036615.4"	"Rfxap"
"ENSMUSG00000069011.4"	"Gm10254"
"ENSMUSG00000056306.5"	"6030405A18Rik"
"ENSMUSG00000027793.2"	"Ccna1"
"ENSMUSG00000036580.9"	"Spg20"
"ENSMUSG00000048655.11"	"A730037C10Rik"
"ENSMUSG00000080590.1"	"AC111132.1"
"ENSMUSG00000027794.4"	"Sohlh2"
"ENSMUSG00000027797.8"	"Dclk1"
"ENSMUSG00000064586.1"	"U6"
"ENSMUSG00000064904.1"	"U6"
"ENSMUSG00000027799.7"	"Nbea"
"ENSMUSG00000056947.4"	"Mab21l1"
"ENSMUSG00000077276.1"	"SNORA69"
"ENSMUSG00000077710.1"	"SNORA17"
"ENSMUSG00000074592.3"	"F830104G03Rik"
"ENSMUSG00000077190.1"	"SNORA17"
"ENSMUSG00000027800.8"	"Tm4sf1"
"ENSMUSG00000088430.1"	"U7"
"ENSMUSG00000027801.7"	"Tm4sf4"
"ENSMUSG00000027803.8"	"Wwtr1"
"ENSMUSG00000083538.1"	"Gm16016"
"ENSMUSG00000084778.1"	"Gm16743"
"ENSMUSG00000036513.9"	"Commd2"
"ENSMUSG00000074591.3"	"Gm410"
"ENSMUSG00000036503.8"	"Rnf13"
"ENSMUSG00000027805.10"	"Pfn2"
"ENSMUSG00000088570.1"	"U6"
"ENSMUSG00000069008.1"	"Gm5537"
"ENSMUSG00000065722.1"	"U6"
"ENSMUSG00000027806.4"	"Tsc22d2"
"ENSMUSG00000027808.7"	"Serp1"
"ENSMUSG00000027810.8"	"Eif2a"
"ENSMUSG00000075700.9"	"2810407C02Rik"
"ENSMUSG00000070471.3"	"Fam194a"
"ENSMUSG00000036432.7"	"Siah2"
"ENSMUSG00000087019.1"	"4930593A02Rik"
"ENSMUSG00000043850.8"	"Clrn1"
"ENSMUSG00000087815.1"	"U6"
"ENSMUSG00000088152.1"	"U2"
"ENSMUSG00000059776.6"	"Gm10071"
"ENSMUSG00000056476.7"	"Med12l"
"ENSMUSG00000050075.8"	"Gpr171"
"ENSMUSG00000036381.7"	"P2ry14"
"ENSMUSG00000074590.3"	"F630111L10Rik"
"ENSMUSG00000051431.5"	"Gpr87"
"ENSMUSG00000036362.1"	"P2ry13"
"ENSMUSG00000036353.7"	"P2ry12"
"ENSMUSG00000036334.7"	"Igsf10"
"ENSMUSG00000090527.1"	"Gm5538"
"ENSMUSG00000074589.3"	"4930449A18Rik"
"ENSMUSG00000036951.2"	"C130079G13Rik"
"ENSMUSG00000070465.3"	"Gm9696"
"ENSMUSG00000091376.1"	"Aadacl2"
"ENSMUSG00000027761.3"	"Aadac"
"ENSMUSG00000027762.5"	"Sucnr1"
"ENSMUSG00000084647.1"	"U6"
"ENSMUSG00000027763.7"	"Mbnl1"
"ENSMUSG00000027694.7"	"Gm8325"
"ENSMUSG00000027765.1"	"P2ry1"
"ENSMUSG00000053706.2"	"B430305J03Rik"
"ENSMUSG00000036894.2"	"Rap2b"
"ENSMUSG00000089032.1"	"U7"
"ENSMUSG00000036885.8"	"Arhgef26"
"ENSMUSG00000027770.4"	"Dhx36"
"ENSMUSG00000043441.5"	"Gpr149"
"ENSMUSG00000089175.1"	"SCARNA14"
"ENSMUSG00000027820.6"	"Mme"
"ENSMUSG00000088957.1"	"U6"
"ENSMUSG00000036834.8"	"Plch1"
